"ubigeo","departamento","provincia","distrito","edad","sexo","poblacion","fuente_base","variable_edad","variable_sexo","selection","fetched_at","redatam_table_url"
"150137","LIMA","LIMA","SANTA ANITA",62,"Hombre",546,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",63,"Hombre",580,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",64,"Hombre",570,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",65,"Hombre",547,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",66,"Hombre",526,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",67,"Hombre",580,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",68,"Hombre",474,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",69,"Hombre",502,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",70,"Hombre",438,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",71,"Hombre",431,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",72,"Hombre",349,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",73,"Hombre",353,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",74,"Hombre",373,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",75,"Hombre",300,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",76,"Hombre",257,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",77,"Hombre",266,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",78,"Hombre",242,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",79,"Hombre",225,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",80,"Hombre",177,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",81,"Hombre",181,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",82,"Hombre",120,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",83,"Hombre",120,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",84,"Hombre",107,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",85,"Hombre",100,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",86,"Hombre",81,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",87,"Hombre",84,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",88,"Hombre",51,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",89,"Hombre",40,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",90,"Hombre",45,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",91,"Hombre",27,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",92,"Hombre",30,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",93,"Hombre",24,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",94,"Hombre",11,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",95,"Hombre",15,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",96,"Hombre",10,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",97,"Hombre",2,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",98,"Hombre",4,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",99,"Hombre",2,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",100,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",101,"Hombre",2,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",102,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",104,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",0,"Mujer",1369,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",1,"Mujer",1344,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",2,"Mujer",1478,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",3,"Mujer",1501,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",4,"Mujer",1555,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",5,"Mujer",1414,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",6,"Mujer",1421,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",7,"Mujer",1441,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",8,"Mujer",1507,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",9,"Mujer",1392,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",10,"Mujer",1328,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",11,"Mujer",1437,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",12,"Mujer",1509,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",13,"Mujer",1446,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",14,"Mujer",1377,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",15,"Mujer",1296,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",16,"Mujer",1343,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",17,"Mujer",1550,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",18,"Mujer",1763,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",19,"Mujer",1728,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",20,"Mujer",1982,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",21,"Mujer",2004,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",22,"Mujer",2112,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",23,"Mujer",2050,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",24,"Mujer",2131,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",25,"Mujer",2192,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",26,"Mujer",1880,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",27,"Mujer",1849,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",28,"Mujer",2029,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",29,"Mujer",2002,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",30,"Mujer",1970,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",31,"Mujer",1762,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",32,"Mujer",1792,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
"150137","LIMA","LIMA","SANTA ANITA",33,"Mujer",1742,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150137.sel","2026-05-03T17:05:25-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\74980\~tmp_7498001.htm&TYPE=TMP"
